TIME;NO2MAG;NO2CHA;O3MAG;O3CHA;PM10MAG;PM10CHA;PRECMAG;PRECCHA;RADMAG;RADCHA;TEMPMAG;TEMPCHA;WINDDIRCHA;WINDDIRMAG;WINDSPECHA;WINDSPEMAG;PM2.5MAG;SO2MAG
09.01.2024 01:00;24.8;7.6;5.7;48.0;16,1;5,5;0;0;0;0;5,7;-7,4;96;79;5,8;0,6;13.6;0,3
09.01.2024 02:00;25.4;7.4;4.3;47.1;15,8;5,2;0;0;0;0;5,4;-7,3;95;51;5,8;1,1;13.9;0,3
09.01.2024 03:00;23.5;7.0;3.0;47.2;15,7;4,8;0;0;0;0;4,8;-7,4;93;61;5,2;1;13.6;0,3
09.01.2024 04:00;23.0;7.0;2.5;46.2;15,1;5;0;0;0;0;4,6;-7,3;96;92;4,4;0,6;12.7;0,3
09.01.2024 05:00;20.6;7.0;2.0;45.1;13,6;4,9;0;0;0;0;4,5;-7,2;93;314;4,6;0,2;12.0;0,2
09.01.2024 06:00;21.1;6.4;2.1;45.8;13,4;4,4;0;0;0;0;4,8;-7,3;91;253;4;0,4;11.6;0,2
09.01.2024 07:00;10.1;6.1;40.6;46.3;17,8;4,9;0;0;0;0;6,6;-7,4;94;298;3,3;2,9;14.4;0,2
09.01.2024 08:00;9.4;6.8;43.0;44.4;17,5;5,8;0;0;0;0;6,3;-7,5;96;275;3,2;2,2;13.3;0,2
09.01.2024 09:00;10.9;7.6;41.0;42.2;17,1;5,9;0;0;1,2;1;6;-7,5;101;308;3,3;1,6;12.6;0,1
09.01.2024 10:00;17.6;7.1;33.0;42.8;16,7;6;0;0;9,3;24,7;5,9;-7,5;92;230;2,6;2,4;12.2;0,1
09.01.2024 11:00;14.9;7.7;38.8;41.3;14,5;7;0;0;17;68,2;5,9;-7,3;113;227;2,8;4,1;11.4;0,2
09.01.2024 12:00;9.4;7.9;46.3;40.8;14,2;7,6;0;0;23,7;95,2;5,8;-7,3;118;298;2;2,9;11.3;0,1
09.01.2024 13:00;9.4;7.7;47.2;41.4;14,6;7,9;0;0;52,5;103,8;5,7;-7,4;126;290;2;2,6;11.4;0,1
09.01.2024 14:00;11.1;8.3;46.9;40.5;15;7,5;0;0;45,3;76,2;5,9;-7,3;117;267;2,2;2,9;11.5;0,2
09.01.2024 15:00;11.7;10.1;47.8;37.7;15,4;7,8;0;0;50,8;41,3;6,1;-7,3;125;263;1,7;1,6;11.6;0,2
09.01.2024 16:00;14.0;11.5;43.1;35.6;16,8;8,5;0;0,8;25,8;16;5,8;-7,3;129;271;1,6;1,1;12.9;0,2
09.01.2024 17:00;18.0;12.0;35.0;34.2;17,4;8,9;0;1;2,5;1,7;5,3;-7,1;99;194;2;0,6;14.1;0,2
09.01.2024 18:00;19.4;13.1;26.7;32.3;18,9;9,1;0;0,8;0;0;4,8;-7,1;100;336;2,1;0,4;14.9;0,2
09.01.2024 19:00;15.8;13.4;25.1;29.7;18,4;9,1;0,1;0,5;0;0;4,5;-7,1;78;308;0,9;1,2;15.2;0,2
09.01.2024 20:00;18.3;11.8;29.1;33.7;21,6;7,9;0,1;0,1;0;0;4,9;-6,5;90;278;2,2;2,5;18.8;0,2
09.01.2024 21:00;13.3;9.6;33.3;36.6;20,5;6,2;0,2;0;0;0;5,2;-6,3;92;274;1,6;2,9;18.1;0,2
09.01.2024 22:00;19.7;10.3;30.4;32.6;21,4;6,8;0;0;0;0;5,1;-5,9;42;235;0,8;1,7;19.3;0,2
09.01.2024 23:00;20.5;9.3;25.2;33.2;23,4;5,9;0,1;0;0;0;4,9;-5,7;316;163;1,7;0,9;21.5;0,2
10.01.2024 00:00;25.4;8.1;24.8;34.9;26,6;5,8;0,3;0;0;0;4,9;-5,2;39;285;0,4;2,6;24.8;0,2
10.01.2024 01:00;25.2;7.4;24.0;34.7;24,6;6,4;0,5;0;0;0;4,4;-4,9;75;275;1;2,9;22.9;0,1
10.01.2024 02:00;22.0;6.4;26.6;37.1;20,1;5,3;0;0;0;0;4,3;-4,1;321;255;1,4;3,1;19.3;0,1
10.01.2024 03:00;20.9;5.1;26.2;43.9;20,1;3,3;0,2;0;0;0;4,1;-3;330;259;0,7;2,9;19.4;0,1
10.01.2024 04:00;19.4;4.1;25.9;45.9;22,1;2,7;0;0;0;0;4,1;-2,7;119;269;1,2;2,8;21.1;0,2
10.01.2024 05:00;19.5;3.5;25.0;41.9;23,5;2,1;0;0;0;0;4,2;-2,7;49;246;0,8;1,1;22.6;0,2
10.01.2024 06:00;19.8;3.2;19.8;49.8;25,5;1,6;0;0;0;0;3,7;-2;89;125;2,4;0,3;24.2;0,2
10.01.2024 07:00;20.0;3.0;14.7;49.9;24;1,4;0;0;0;0;3,6;-2,2;265;17;1,3;0,2;23.0;0,2
10.01.2024 08:00;17.4;3.7;15.1;45.1;24,1;3,8;0;0;0;0;3,5;-3,2;110;0;2;0;23.1;0,2
10.01.2024 09:00;19.6;3.0;12.6;56.7;24,8;2,8;0;0;2,7;14,7;3,7;-2,7;90;252;2,2;0,6;23.6;0,2
10.01.2024 10:00;19.2;2.8;22.2;60.8;28,2;2;0;0;27,7;89,2;4,3;-1,6;100;293;3,3;1,3;25.2;0,3
10.01.2024 11:00;15.4;2.3;35.4;62.6;25,6;1,3;0;0;87;139;4,8;-1;88;276;2,6;1,1;22.4;0,4
10.01.2024 12:00;14.8;2.9;37.5;58.7;25,6;1,4;0;0;101;186,3;5,1;-0,8;96;299;1,9;1,7;21.8;0,5
10.01.2024 13:00;14.4;3.0;40.6;58.5;25,8;2,8;0;0;140,7;244,5;5,4;-0,7;78;283;2,4;1,4;22.2;0,5
10.01.2024 14:00;;3.3;44.7;64.6;23,2;1,7;0;0;169,7;256,2;5,6;0,4;67;265;3,8;1,3;21.0;0,5
10.01.2024 15:00;;2.8;44.6;72.0;22,5;1;0;0;158,2;164,7;5,8;0,8;72;273;3,6;1,1;20.7;0,6
10.01.2024 16:00;11.8;3.4;46.0;68.5;22,8;2,2;0;0;84,2;72,5;5,6;-0,2;71;256;4,1;1,5;20.3;0,6
10.01.2024 17:00;12.1;2.9;44.1;73.6;22,2;1,7;0;0;9,8;17,3;5,3;-0,4;74;271;5,4;0,6;19.7;0,6
10.01.2024 18:00;17.0;2.3;35.6;76.0;24,9;1,1;0;0;0;0;4,9;-0,6;75;260;5,1;0,4;21.8;0,5
10.01.2024 19:00;19.8;3.0;32.0;72.9;28,5;1,8;0;0;0;0;4,9;-1,1;77;204;4,9;0,3;23.8;0,5
10.01.2024 20:00;22.1;4.5;24.1;69.9;28,1;2,8;0;0;0;0;4,6;-1,5;76;122;6,8;0,5;25.5;0,4
10.01.2024 21:00;19.7;4.1;21.9;73.4;28;2,2;0;0,1;0;0;4,3;-1,6;80;172;7,5;0,4;24.1;0,3
10.01.2024 22:00;22.1;3.8;17.5;72.9;30,8;2,1;0;0;0;0;4,2;-1,7;79;112;6,8;0,3;27.5;0,4
10.01.2024 23:00;18.6;3.8;16.1;71.8;28,4;2,1;0;0;0;0;4,2;-2;82;112;6,4;0,3;26.1;0,3
11.01.2024 00:00;17.8;4.7;14.4;66.7;30,4;2,8;0;0;0;0;4;-2,1;78;102;5,6;0,2;28.1;0,2
11.01.2024 01:00;16.5;5.1;14.7;62.5;31,7;3,6;0;0;0;0;3,9;-2,6;84;102;4,4;0,1;28.8;0,2
11.01.2024 02:00;18.1;9.7;12.1;46.3;32,3;5,8;0;0;0;0;3,7;-4,9;72;0;5,4;0;28.7;0,2
11.01.2024 03:00;17.6;8.0;10.0;51.9;30;6,8;0;0;0;0;3,5;-4,4;81;26;4;0,6;26.9;0,2
11.01.2024 04:00;16.5;9.0;9.2;48.2;27,7;7,2;0;0;0;0;3,5;-5,1;88;117;3,4;1,3;25.1;0,1
11.01.2024 05:00;16.1;8.4;12.5;50.2;21,4;7,5;0;0;0;0;3,2;-5,2;84;94;3,9;1,7;19.1;0,2
11.01.2024 06:00;14.1;5.6;13.0;62.6;13,3;5;0;0;0;0;2,5;-3,8;81;80;4,5;2,1;11.9;0,1
11.01.2024 07:00;15.1;7.4;11.6;51.9;10,2;5,6;0;0;0;0;1,9;-5,7;87;81;2,6;1,9;9.0;0,1
11.01.2024 08:00;17.7;8.7;9.6;47.7;8,9;7;0;0;0;0;1,3;-6,3;92;73;3;1,7;7.3;0,2
11.01.2024 09:00;23.1;10.0;5.2;43.5;10,3;4,9;0;0;12,3;7,7;0,8;-6,2;90;79;3;1,1;7.3;0,3
11.01.2024 10:00;22.4;9.7;7.6;43.7;12,7;3,7;0;0;39,5;43;0,3;-5,8;86;54;3,6;0,7;7.8;0,4
11.01.2024 11:00;22.0;8.7;12.2;45.9;15,5;4,4;0;0;260,3;145,3;2,2;-5,6;104;167;4,4;0,6;8.5;0,6
11.01.2024 12:00;17.1;7.4;24.5;50.7;9;5,7;0;0;349;214,7;4,2;-5,1;105;163;4,8;0,7;6.2;0,5
11.01.2024 13:00;14.9;8.0;33.8;48.8;6,9;7,3;0;0;377,2;310,2;5,2;-4,3;89;171;4,3;0,8;5.6;0,5
11.01.2024 14:00;14.7;8.0;40.2;54.3;6,5;10,1;0;0;353,3;347,5;5,9;-3,8;76;206;3,9;0,7;5.1;0,5
11.01.2024 15:00;16.3;7.6;43.3;60.1;6,2;8,2;0;0;278,3;293,3;6,5;-2,8;77;213;4,2;0,5;4.6;0,5
11.01.2024 16:00;34.7;10.2;21.2;52.4;7,9;9,1;0;0;94,2;166,8;4,6;-4,4;98;212;3,4;0,8;4.8;0,5
11.01.2024 17:00;53.7;13.0;6.0;48.8;12,8;9,4;0;0;13,3;24;3,4;-5,2;82;136;4,1;0,1;7.1;0,9
11.01.2024 18:00;45.8;8.8;2.1;67.0;14,1;5,4;0;0;0,2;0;1,9;-3,7;85;230;5;0,2;8.5;0,7
11.01.2024 19:00;40.4;12.7;1.8;55.3;15,2;7,7;0;0;0;0;0,9;-5,2;86;84;5;0,7;9.0;0,6
11.01.2024 20:00;39.2;16.0;3.0;47.7;22,4;10,5;0;0;0;0;0,1;-6,2;85;109;4,2;0,4;16.3;0,8
11.01.2024 21:00;35.0;13.6;2.0;52.6;15,8;10;0;0;0;0;-0,3;-5,9;84;108;6,3;0,3;12.0;0,7
11.01.2024 22:00;33.4;12.2;2.2;59.1;16,5;9;0;0;0;0;-1;-5,7;78;134;6,1;0,1;13.1;0,6
11.01.2024 23:00;29.0;10.3;2.1;63.2;16,9;8;0;0;0;0;-1,4;-5,4;83;52;6,2;0,8;14.4;0,5
12.01.2024 00:00;26.8;10.4;1.8;61.2;17,4;8,4;0;0;0;0;-1,5;-5,6;87;88;4,9;0,1;14.8;0,3
12.01.2024 01:00;27.2;9.6;2.0;62.2;18,9;12,5;0;0;0;0;-1,7;-5,4;70;85;5;0,2;16.7;0,3
12.01.2024 02:00;24.1;8.6;1.8;63.0;19,1;10,9;0;0;0;0;-2,2;-5;75;60;5,3;0,4;16.7;0,3
12.01.2024 03:00;22.4;6.6;1.4;67.6;18,2;8,2;0;0;0;0;-2,1;-4,1;84;129;5,1;0,5;15.9;0,2
12.01.2024 04:00;23.3;8.1;1.5;63.0;17,1;10,3;0;0;0;0;-2;-5,2;85;91;4,5;0,6;14.5;0,3
12.01.2024 05:00;21.3;11.4;2.0;53.5;13,8;16,5;0;0;0;0;-2,2;-6,6;73;100;4,2;0,2;12.0;0,2
12.01.2024 06:00;19.8;6.7;5.6;69.8;11,7;9,8;0;0;0;0;-2;-4,7;88;61;5,7;0,9;10.2;0,2
12.01.2024 07:00;20.3;4.6;6.3;77.0;10,3;6,6;0;0;0;0;-2,2;-3,8;77;320;6,4;0,4;8.6;0,2
12.01.2024 08:00;24.4;2.7;2.3;82.2;10,8;3,1;0;0;0;0;-2,4;-3,3;86;55;5,6;0,5;8.0;0,3
12.01.2024 09:00;28.4;1.9;1.9;84.5;10,4;1,8;0;0;11,3;20,5;-2,6;-2,8;82;18;6,6;0,4;7.7;0,7
12.01.2024 10:00;27.0;3.7;4.6;78.5;14,3;4,9;0;0;32,5;139,7;-2,6;-2,7;84;56;6,1;0,3;9.3;0,9
12.01.2024 11:00;41.7;3.2;7.8;82.7;17,3;4,5;0;0;271,2;263,8;0;-1,1;78;51;6,9;0,2;12.9;1,8
12.01.2024 12:00;37.0;3.2;18.5;82.7;11,8;4,6;0;0;356;350,5;3,2;-0,8;81;107;6,6;0,3;8.3;1
12.01.2024 13:00;27.1;4.0;29.7;79.1;6,6;6,7;0;0;382,8;385,5;4,9;-1,4;80;184;5,7;1;4.8;0,8
12.01.2024 14:00;20.2;5.2;43.4;76.8;4,5;8,5;0;0;356;366,2;6;-1,6;84;186;4,5;0,9;3.2;0,4
12.01.2024 15:00;16.2;6.2;48.5;76.5;4,2;9,5;0;0;280,7;295,8;6,8;-1,9;93;186;5,2;0,9;2.5;0,3
12.01.2024 16:00;45.0;6.6;22.7;77.7;9,3;8,7;0;0;106,5;177,2;5,5;-2,2;82;124;5,3;1,2;6.2;0,6
12.01.2024 17:00;48.9;6.1;7.8;79.9;13,2;6,7;0;0;13,5;22,2;3,4;-2,7;86;111;5,5;1;9.5;0,6
12.01.2024 18:00;50.8;5.4;2.2;79.5;21,1;5,5;0;0;0,2;0;1,4;-2,5;82;175;5,7;0,2;14.0;0,8
12.01.2024 19:00;47.4;3.6;1.5;82.7;15,7;3,2;0;0;0;0;0,1;-2,4;79;49;5,3;0,1;11.5;0,8
12.01.2024 20:00;43.1;2.4;1.7;85.3;16,6;1,5;0;0;0;0;-0,6;-2,5;82;82;5,4;0,6;12.9;0,8
12.01.2024 21:00;38.0;2.1;2.2;85.6;22,4;1,5;0;0;0;0;-1;-2,6;75;96;4,8;0,6;16.0;0,8
12.01.2024 22:00;36.3;1.2;2.8;88.5;25;1;0;0;0;0;-1,5;-2,2;68;83;4,9;0,6;19.8;0,9
12.01.2024 23:00;34.3;1.0;2.1;89.0;21,1;0,7;0;0;0;0;-1,6;-2,3;72;114;3,5;0,3;17.7;0,7
13.01.2024 00:00;31.5;1.2;1.8;87.8;19,3;1;0;0;0;0;-1,9;-3,1;93;296;3,5;0,1;16.8;0,6
13.01.2024 01:00;27.6;1.4;1.6;85.7;21;1,3;0;0;0;0;-2,4;-3,3;77;147;4;0,5;18.1;0,6
13.01.2024 02:00;27.7;1.0;2.2;88.3;26,2;1;0;0;0;0;-2,6;-2,8;91;82;3,2;1,1;22.8;0,7
13.01.2024 03:00;25.7;1.0;2.1;87.8;27,4;0,5;0;0;0;0;-2,7;-3,2;61;92;1,8;0,6;24.3;0,7
13.01.2024 04:00;26.6;0.7;1.6;89.5;21,4;0,3;0;0;0;0;-2,5;-2,7;37;93;1,5;0,9;18.8;0,7
13.01.2024 05:00;27.2;0.6;1.5;90.6;18,3;0,2;0;0;0;0;-2,6;-2,5;63;52;2,5;0,6;16.1;1,1
13.01.2024 06:00;24.0;0.4;1.2;92.5;18,4;0,1;0;0;0;0;-3,2;-2,1;23;55;0,9;0,6;16.4;0,9
13.01.2024 07:00;24.8;0.3;1.8;91.4;17;0,2;0;0;0;0;-3,3;-1,2;343;5;0,9;0,5;15.2;1,1
13.01.2024 08:00;24.8;0.4;1.2;90.4;17,4;0,2;0;0;0;0;-4;-2,7;295;117;2,4;0,7;13.1;0,8
13.01.2024 09:00;23.1;0.4;2.6;90.8;16,1;0,2;0;0;12;24,2;-3,7;-1,7;289;107;1,9;0,5;12.9;0,9
13.01.2024 10:00;21.6;0.4;5.4;89.1;17,2;0,2;0;0;45;153,2;-3,5;-1;96;113;0,5;1,2;12.8;0,9
13.01.2024 11:00;26.5;0.6;13.7;90.0;14,2;0,4;0;0;282,7;283,5;-0,2;-1;274;199;2,1;0,4;10.6;1,6
13.01.2024 12:00;25.2;0.4;27.0;92.7;10,6;0,3;0;0;365,8;373,8;2;0,7;263;109;1,6;1,1;8.4;1,4
13.01.2024 13:00;21.3;0.6;39.1;90.3;7,8;0,8;0;0;395,7;412,3;3,7;0,4;276;120;2,2;0,6;5.7;1,1
13.01.2024 14:00;19.4;0.7;47.5;90.5;6,5;1;0;0;370,8;394,5;5;1;284;190;2,7;0,9;5.1;0,6
13.01.2024 15:00;13.4;1.1;56.9;92.6;5,2;1;0;0;288,3;321,7;5,5;1,7;287;246;2,2;1;3.9;0,4
13.01.2024 16:00;27.1;1.0;37.0;95.5;8,4;0,5;0;0;121;195,8;3,4;2,3;291;237;2,1;0,7;6.6;0,5
13.01.2024 17:00;47.2;1.1;14.0;96.0;17,3;0,8;0;0;14,7;28,8;1,8;2;331;163;1,4;0,4;12.8;0,7
13.01.2024 18:00;50.6;1.1;2.5;92.9;19,3;1,1;0;0;0,2;0;-0,3;2,3;323;112;1,4;0,3;14.2;0,6
13.01.2024 19:00;48.1;0.9;2.2;93.2;19,7;1,6;0;0;0;0;-1;2,8;313;75;1,4;0,1;15.6;0,6
13.01.2024 20:00;45.6;0.8;2.4;93.2;21,4;1,6;0;0;0;0;-1,4;1,1;320;118;1,7;0,5;17.5;0,6
13.01.2024 21:00;40.9;0.8;2.1;92.8;22,7;1,3;0;0;0;0;-2,2;1,3;294;52;1,5;0,5;18.1;0,6
13.01.2024 22:00;39.4;1.0;2.5;91.6;24,4;1,7;0;0;0;0;-2,4;-0,1;263;135;2,4;0,2;20.4;0,6
13.01.2024 23:00;35.7;0.6;2.5;96.7;26,9;1,3;0;0;0;0;-3;0,1;252;92;2,8;0,8;23.7;0,6
14.01.2024 00:00;33.8;0.8;2.0;92.6;26,2;1,5;0;0;0;0;-3;-0,7;271;43;2,6;0,3;23.2;0,6
14.01.2024 01:00;33.9;1.0;2.5;89.8;29,3;1,4;0;0;0;0;-3,5;-1;279;83;2,4;0,9;25.8;0,8
14.01.2024 02:00;33.1;0.7;2.0;93.5;27,9;1,1;0;0;0;0;-3,7;-0,2;278;91;2,4;0,3;24.8;0,7
14.01.2024 03:00;30.4;0.5;1.9;94.3;25,4;1;0;0;0;0;-4;0,3;272;139;2,3;0,1;22.8;0,7
14.01.2024 04:00;29.4;0.4;2.2;92.8;23,9;1;0;0;0;0;-4,2;0,2;286;123;2;0,6;21.6;0,7
14.01.2024 05:00;28.2;0.5;2.9;92.0;20,9;1;0;0;0;0;-4,4;-0,6;263;91;2,2;0,4;19.1;0,8
14.01.2024 06:00;25.6;0.4;2.5;91.4;18,6;0,6;0;0;0;0;-4,6;-0,3;272;105;1,9;0,6;16.8;0,8
14.01.2024 07:00;24.3;0.4;2.1;91.8;18,2;0,7;0;0;0;0;-5;-0,8;273;139;2,5;0,4;15.8;0,7
14.01.2024 08:00;22.7;0.7;1.9;91.8;17;1;0;0;0,2;0;-5,3;-1,5;258;74;2,9;0,7;14.8;0,6
14.01.2024 09:00;27.6;0.8;4.6;93.7;14,6;0,9;0;0;23,3;11,7;-4,4;-1,4;280;58;1,8;0,5;12.1;1,2
14.01.2024 10:00;22.5;0.5;12.5;91.8;10,8;0,8;0;0;81,8;137,3;-3;-0,6;257;28;2,7;0,7;8.8;1,2
14.01.2024 11:00;21.2;0.5;15.7;91.8;11,9;1,9;0;0;109;268,3;-1,8;0,1;261;106;2,5;0,3;9.5;1,4
14.01.2024 12:00;24.8;0.6;17.5;91.2;14,7;1,8;0;0;145,7;296,8;-0,5;0,4;256;82;2,9;0,9;10.8;1,8
14.01.2024 13:00;23.2;1.3;23.1;89.0;14;2,5;0;0;178,3;313;1;2;279;106;1,7;1,4;10.6;2
14.01.2024 14:00;15.5;1.2;37.9;88.7;10,2;2,1;0;0;183,7;277,2;2,3;2;262;68;2,1;1,5;7.1;4,6
14.01.2024 15:00;14.5;1.5;40.0;87.4;8;1,9;0;0;156,8;111;3;1,5;297;226;1,1;0,5;6.1;4
14.01.2024 16:00;15.4;1.8;38.1;88.0;7,7;2;0;0;109,7;41,7;3,2;1,9;252;210;4;0,1;6.0;3,2
14.01.2024 17:00;23.1;2.3;30.9;86.6;15,2;2,9;0;0;40,8;11,7;3;0,7;268;94;2,4;1,2;9.5;3,3
14.01.2024 18:00;28.4;3.8;25.6;78.0;19,7;4,3;0;0;0,3;0;2;-1,3;263;31;3,4;0,8;13.9;3,5
14.01.2024 19:00;28.3;2.7;17.7;85.8;20,8;4,1;0;0;0;0;0,6;-0,4;259;73;3,7;1;14.7;3,4
14.01.2024 20:00;32.4;2.5;9.4;87.7;24,6;3;0;0;0;0;0,2;-1,1;257;156;2,4;0,5;20.2;2,5
14.01.2024 21:00;36.2;1.8;5.7;89.3;29,5;3;0;0;0;0;0,1;-0,9;275;185;3,8;0,3;24.8;3,4
14.01.2024 22:00;35.7;1.9;3.6;87.7;32;2,6;0;0;0;0;-0,1;-1,5;271;276;2,2;0,4;28.3;2,5
14.01.2024 23:00;35.1;1.6;2.7;88.4;34,3;3,1;0;0;0;0;-0,1;-1,2;261;246;2,7;0,8;29.9;2,1
15.01.2024 00:00;32.9;0.6;2.4;92.8;34,7;2,5;0;0;0;0;-0,4;-1,2;264;78;2,7;0,4;28.9;1,6
15.01.2024 01:00;32.0;0.8;2.2;90.9;35,5;1,4;0;0;0;0;-0,8;-1,3;211;146;2,1;0,6;31.2;1,4
15.01.2024 02:00;32.3;0.8;2.2;89.3;34,8;1,9;0;0;0;0;-1,3;-1,9;203;83;2,7;0,5;31.0;1,3
15.01.2024 03:00;28.9;0.8;2.0;91.1;33,1;1,4;0;0;0;0;-1,8;-2,4;253;19;2,8;0,4;29.1;1,1
15.01.2024 04:00;29.5;0.8;1.9;89.4;31,1;1,4;0;0;0;0;-1,8;-2,5;268;182;2,9;0,2;27.8;1,2
15.01.2024 05:00;27.2;0.9;1.8;86.6;29,6;1,5;0;0;0;0;-2,6;-2,3;263;35;4,4;0,5;26.0;1,1
15.01.2024 06:00;26.7;1.0;1.6;82.6;27,5;1,3;0;0;0;0;-2,9;-2;271;37;3,4;1,6;24.6;1
15.01.2024 07:00;26.8;1.1;1.4;82.1;23,8;0,8;0;0;0;0;-3,1;-2,1;265;148;3,6;0,6;20.7;1
15.01.2024 08:00;29.4;1.0;1.0;86.8;20,6;0,9;0;0;0;0;-3;-2,8;273;99;4,2;0,7;17.5;1,2
15.01.2024 09:00;29.0;1.9;2.7;81.1;20;3,5;0;0;11,5;17,5;-3,1;-3,4;289;203;3,5;0,1;15.6;1,5
15.01.2024 10:00;28.4;1.8;5.7;79.1;25,1;4,4;0;0;74,7;155,2;-2,8;-3;282;142;3,4;0,4;17.0;1,5
15.01.2024 11:00;41.0;1.9;10.1;79.8;27;4,1;0;0;281,7;281,8;0,6;-2,3;284;198;4,7;0,5;18.2;3,7
15.01.2024 12:00;38.6;2.3;17.4;76.1;18,4;4,7;0;0;363;463,5;3;-1,3;274;228;2,3;0,4;13.6;4,7
15.01.2024 13:00;9.8;2.7;48.2;75.5;8,4;5,8;0;0;391;362,5;5;-2,2;282;294;3,3;0,5;6.5;2,2
15.01.2024 14:00;15.8;2.0;48.0;82.4;7,9;3,4;0;0;334,5;239;6;-2,3;246;141;2,7;0,6;5.4;1,5
15.01.2024 15:00;25.8;1.9;45.4;82.0;9,8;3,1;0;0;241,5;165,7;6,3;-2,7;239;96;2,4;1,1;6.2;1,2
15.01.2024 16:00;44.5;1.7;27.6;83.1;12,7;2,6;0;0;117,8;202,8;5,7;-2,3;261;136;2,9;0,9;7.2;1,2
15.01.2024 17:00;66.0;1.7;4.9;82.0;21;2,1;0;0;14,7;19,7;3,2;-2,6;251;116;2;1,1;11.8;1,3
15.01.2024 18:00;58.1;3.5;1.5;74.4;22;4,2;0;0;0,3;0;0,7;-3,4;287;213;3;0,4;13.8;1,1
15.01.2024 19:00;55.9;3.2;1.2;76.4;23,4;5,2;0;0;0;0;0;-4,4;334;275;1,9;0,5;14.3;1,2
15.01.2024 20:00;51.2;2.7;1.2;79.6;22,6;3,8;0;0;0;0;-1;-4,5;288;243;1,4;0,5;14.8;1
15.01.2024 21:00;50.0;2.9;1.9;77.5;25,1;4,6;0;0;0;0;-1,7;-4,5;288;329;2,1;0,2;19.0;1
15.01.2024 22:00;46.5;2.7;2.1;79.0;24,7;4,7;0;0;0;0;-1,6;-4,7;284;10;2,6;0,2;19.5;0,8
15.01.2024 23:00;25.8;3.2;28.8;75.2;16,9;5,7;0;0;0;0;2,2;-5;346;72;2,1;3,4;13.4;0,5
16.01.2024 00:00;5.9;4.7;64.7;64.1;4,5;8,9;0;0;0;0;5,7;-5,9;330;110;1,5;3,8;2.8;0,3
16.01.2024 01:00;4.7;4.1;67.7;67.4;3;12;0;0;0;0;6,1;-5,8;329;94;0,9;2,9;1.8;0,3
16.01.2024 02:00;4.2;4.3;69.4;68.9;2,3;10,7;0;0;0;0;5,3;-5,7;323;108;0,8;3,7;1.5;0,3
16.01.2024 03:00;3.9;3.7;67.1;72.8;2;8,8;0;0;0;0;4,7;-5,5;172;90;1,1;3,7;1.3;0,2
16.01.2024 04:00;3.9;3.5;65.0;72.8;2,3;8,3;0;0;0;0;3,7;-6;289;73;1,2;2,2;1.2;0,2
16.01.2024 05:00;3.9;3.6;60.2;73.8;2,2;7,8;0;0;0;0;1,8;-5,9;200;72;1;1,5;1.3;0,3
16.01.2024 06:00;4.3;3.4;59.6;73.9;2;8,1;0;0;0;0;0,4;-6,1;246;21;0,5;1,7;1.1;0,3
16.01.2024 07:00;6.5;3.6;51.4;71.9;3,2;8,4;0;0;0;0;-0,5;-6,3;287;173;1,3;0,4;1.3;0,3
16.01.2024 08:00;18.3;3.1;29.3;75.1;7,5;7,3;0;0;0,3;0;-2,4;-6;181;190;1,5;0,7;2.2;0,3
16.01.2024 09:00;32.8;3.2;14.9;74.5;12,6;6,3;0;0;15,3;6,7;-2;-5,7;228;75;1,6;0,9;4.9;0,5
16.01.2024 10:00;36.1;3.8;14.6;71.2;17,1;8,5;0;0;73,8;140,2;-1,2;-5,6;265;81;1,8;1,2;8.5;0,6
16.01.2024 11:00;44.4;4.3;14.0;70.7;27,5;9;0;0;258;254,3;1,9;-4,9;246;170;1,4;0,7;14.8;1,2
16.01.2024 12:00;48.3;4.4;21.1;71.1;38,4;8;0;0;345,7;306,7;4,2;-4,4;258;113;1,1;1;25.0;1,6
16.01.2024 13:00;27.6;4.8;35.8;71.2;37,4;8,2;0;0;382,7;377;5,4;-3,5;244;115;1,5;1;30.9;0,9
16.01.2024 14:00;30.8;6.6;41.8;66.4;38,7;9,3;0;0;356,7;389,3;6;-2,5;277;150;1,1;0,8;31.2;1
16.01.2024 15:00;31.3;5.6;43.4;74.5;38,5;7;0;0;265,7;279,2;6,3;-0,8;270;127;1,6;0,3;30.4;0,9
16.01.2024 16:00;46.7;8.5;30.2;64.2;32,5;10,3;0;0;112,2;170,8;5,1;-1,7;284;157;1,6;0,2;24.1;0,7
16.01.2024 17:00;73.4;9.7;6.2;65.5;42;9,8;0;0;20,8;51,7;2,7;-1,8;275;21;1,1;0,8;22.2;1,4
16.01.2024 18:00;63.7;10.3;2.4;64.2;34,5;8,3;0;0;0,2;0;1,2;-1,9;274;144;1,3;0,8;22.5;1
16.01.2024 19:00;55.5;10.2;3.0;63.1;42,7;7,5;0;0;0;0;0;-1,6;281;69;1,7;0,9;31.3;1
16.01.2024 20:00;50.3;13.6;1.7;55.6;32,9;11,2;0;0;0;0;-0,6;-2,1;251;233;2,8;0,5;24.1;0,8
16.01.2024 21:00;47.1;9.6;2.1;64.5;32,8;6,4;0;0,2;0;0;-1,4;0;243;0;3,7;0;24.7;0,7
16.01.2024 22:00;47.2;7.7;2.5;63.3;37,2;3,6;0;0,2;0;0;-0,4;0,3;245;80;2,5;0,5;30.1;0,7
16.01.2024 23:00;44.6;6.4;2.6;60.8;38,3;2,2;0;0,2;0;0;0;0,8;246;17;3,4;1;32.2;0,7
